"","PC1","PC2","PC3","PC4","species","group"
"679",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.pratorum","bom"
"680",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.pratorum","bom"
"681",3.10601665286862,-1.24850034530504,-1.24959245269282,0.78800688752859,"B.pratorum","bom"
"682",3.08339624237083,-1.19509317461734,-1.23902931146043,0.768681507452917,"B.pratorum","bom"
"683",2.89883877778536,-0.73981375641191,-1.1630434320989,0.433294720274782,"B.pratorum","bom"
"684",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.hypnorum","bom"
"685",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.hypnorum","bom"
"686",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.hypnorum","bom"
"687",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.hypnorum","bom"
"688",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.hypnorum","bom"
"689",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.hypnorum","bom"
"690",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.hypnorum","bom"
"691",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.hypnorum","bom"
"692",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.hypnorum","bom"
"693",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.hypnorum","bom"
"694",3.10601665286862,-1.24850034530504,-1.24959245269282,0.78800688752859,"B.hypnorum","bom"
"695",3.08339624237083,-1.19509317461734,-1.23902931146043,0.768681507452917,"B.hypnorum","bom"
"696",2.98866685522892,-0.990971627008179,-1.18459552067652,0.865464124639585,"B.hypnorum","bom"
"697",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.terrestris","bom"
"698",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.terrestris","bom"
"699",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.terrestris","bom"
"700",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.terrestris","bom"
"701",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.terrestris","bom"
"702",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.terrestris","bom"
"703",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.terrestris","bom"
"704",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.terrestris","bom"
"705",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.terrestris","bom"
"706",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.terrestris","bom"
"707",3.11584941149799,-1.23319651927637,-1.26768780723487,0.811686625786761,"B.terrestris","bom"
"708",3.20948255230149,-1.44239874971019,-1.36470760818581,0.888033544755177,"B.terrestris","bom"
"709",3.24512062079351,-1.5604216310074,-1.4114376352365,0.946878660524855,"B.terrestris","bom"
"710",3.83536359023369,-2.90921721618883,-1.86223201275903,1.81912434775031,"B.terrestris","bom"
"711",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.occidentalis","bom"
"712",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.occidentalis","bom"
"713",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.occidentalis","bom"
"714",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.occidentalis","bom"
"715",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.occidentalis","bom"
"716",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.occidentalis","bom"
"717",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.occidentalis","bom"
"718",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.occidentalis","bom"
"719",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.occidentalis","bom"
"720",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.occidentalis","bom"
"721",3.11584941149799,-1.23319651927637,-1.26768780723487,0.811686625786761,"B.occidentalis","bom"
"722",3.20948255230149,-1.44239874971019,-1.36470760818581,0.888033544755177,"B.occidentalis","bom"
"723",3.24512062079351,-1.5604216310074,-1.4114376352365,0.946878660524855,"B.occidentalis","bom"
"724",3.10626904116364,-1.2920747963865,-1.33149739858547,0.749956448055931,"B.occidentalis","bom"
"725",3.08890521268004,-1.22193633510224,-1.31048126841042,0.714905711734346,"B.occidentalis","bom"
"726",3.1730733560144,-1.26177536934617,-1.24362270794397,0.935707579148581,"B.occidentalis","bom"
"727",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.lucorum","bom"
"728",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.lucorum","bom"
"729",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.lucorum","bom"
"730",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.lucorum","bom"
"731",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.lucorum","bom"
"732",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.lucorum","bom"
"733",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.lucorum","bom"
"734",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.lucorum","bom"
"735",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.lucorum","bom"
"736",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.lucorum","bom"
"737",3.11584941149799,-1.23319651927637,-1.26768780723487,0.811686625786761,"B.lucorum","bom"
"738",3.20948255230149,-1.44239874971019,-1.36470760818581,0.888033544755177,"B.lucorum","bom"
"739",3.24512062079351,-1.5604216310074,-1.4114376352365,0.946878660524855,"B.lucorum","bom"
"740",3.10626904116364,-1.2920747963865,-1.33149739858547,0.749956448055931,"B.lucorum","bom"
"741",3.08890521268004,-1.22193633510224,-1.31048126841042,0.714905711734346,"B.lucorum","bom"
"742",2.80273819947846,-0.366154502348078,-1.13285255754354,0.0863476297057084,"B.lucorum","bom"
"743",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.hypocrita","bom"
